Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4575609756098,71.8468292682927,72.2360975609756,72.6253658536586,73.0146341463415,73.3443902439024,73.6741463414634,74.0039024390244,74.3336585365854,74.6634146341463,74.9048780487805,75.1463414634146,75.3878048780488,75.6292682926829,75.8707317073171,76.1517073170732,76.4326829268293,76.7136585365854,76.9946341463415,77.2756097560976,77.3780487804878,77.8780487804878,77.8780487804878,77.8292682926829,78.0780487804878,78.4804878048781,78.6317073170732,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,..
Australia,AUS,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263630,264760,268400,273050,280180,290180,300810,307850,328620,333710,339450,345640,353369.995117188,352579.986572266,365809.997558594,370089.996337891,375489.990234375,385750,388940.002441406,395290.008544922,387540.008544922,386380.004882813,386970.001220703,380279.998779297,371630.004882813,377799.987792969,384989.990234375,389160.003662109,387070.007324219,386529.998779297,..,..
Australia,AUS,"Population, total",SP.POP.TOTL,13177000,13380000,13723000,13893000,14033000,14192000,14358000,14514000,14692000,14927000,15178000,15369000,15544000,15758000,16018400,16263900,16532200,16814400,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,20827600,21249200,21691700,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24601860,24982688,25365745,25693267,25739256
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3950.17089391811,4771.6719859735,6484.11987233886,7005.90658757798,7489.59416032812,7778.16400801462,8255.74454303408,9297.33341717362,10211.8371887909,11854.5884953898,12788.5492901209,11538.3984187095,12454.5517172396,11459.179567837,11384.9382387646,11645.4525939389,14279.1594387946,17828.0482329023,18243.4714183672,18855.7619964202,18604.1882699613,17667.1870997502,18079.3801793746,20358.3333563413,21904.2941177592,23509.4234684514,21345.9709868552,20558.9604021981,21697.7084797731,19527.3235767954,20117.7888912664,23492.4051742272,30513.9417409748,34080.9998953245,36117.487983674,41001.1429790999,49654.9105957389,42783.3225651148,52087.9722888891,62574.1457032412,68027.8417067378,68156.6279162085,62511.6905895284,56707.0220772116,49881.7637140466,53934.2501750463,57180.7794001614,54875.2859563351,51680.3165229438,59934.1294088895
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,52051401869.1589,63844971172.3254,88981577008.1061,97333060221.2208,105101474851.885,110387703601.744,118535980148.883,134941497216.858,150032311977.716,176953442470.684,194104601125.455,177333645297.146,193593551892.773,180573751629.976,182368494683.828,189400476442.562,236065919674.04,299767934207.312,311326664101.578,325902990346.127,325480273782.973,312126194491.287,322807333102.733,367915800415.8,401089529590.288,435323994365.315,399404463135.047,389098884572.001,415576210513.094,379083932596.329,395342716617.832,467390797903.32,614166310997.297,695075176665.163,747556154537.287,853955405511.502,1055127126230.98,928042998085.702,1147589183475.73,1397907916789.9,1546508558465.66,1576335282651.07,1467504819608.92,1350534154255.76,1206685107002.47,1326882872011.46,1428529571351.06,1391952510370.48,1327836171068.51,1542659899992.54
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.4634146341463,71.0146341463415,71.0121951219512,71.1146341463415,71.5658536585366,71.9146341463415,72.0121951219512,72.3121951219512,72.4634146341463,72.8121951219512,72.9609756097561,73.0121951219512,73.6121951219512,73.8146341463415,74.3170731707317,74.7682926829268,75.2170731707317,75.2658536585366,75.5682926829269,75.6170731707317,75.8170731707317,76.0682926829268,76.419512195122,76.6682926829268,76.8707317073171,77.319512195122,77.6707317073171,77.8756097560976,78.1268292682927,78.5756097560976,78.6780487804878,78.6317073170732,79.1804878048781,79.3317073170732,79.8804878048781,80.1804878048781,80.4317073170732,80.3317073170732,80.5804878048781,80.9829268292683,80.9365853658537,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,..
Austria,AUT,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58270,62420,57660,57800,58280,61180,64900,64220,64670,63050,63530,67910,69370.002746582,74459.9990844727,75800.0030517578,76239.9978637695,74099.9984741211,71239.9978637695,70730.0033569336,64419.9981689453,69959.9990844727,68269.9966430664,65110.0006103516,65750,62049.9992370605,63240.0016784668,63680.0003051758,65860.0006103516,63060.001373291,64769.9966430664,..,..
Austria,AUT,"Population, total",SP.POP.TOTL,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8956279
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2924.04887899105,3890.72241941969,4630.75719737956,5285.62072414121,5678.38665810018,6810.62768469634,8205.4689771504,9793.76534815017,10869.5464940526,9385.24906398343,9410.34725652989,9537.40742043378,8991.06503963026,9172.09676001833,13083.0726621044,16392.7695234749,17578.6189397397,17468.9461372569,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27183.4759263956,24625.6007227434,24558.7636778868,26527.5930910347,32294.0488606559,36889.2335135194,38417.4577857677,40669.3269586152,46915.3374004507,51919.9835754226,48153.3240199631,46903.7615854343,51442.2762464407,48564.9173350875,50731.1272541847,51786.3771747905,44195.8175947748,45307.5878620429,47429.1584564387,51486.5755014824,50114.4011099728,48588.6593847921,53267.9327491132
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,22059612476.9332,29515467706.796,35189299911.6608,40059206763.056,42959976221.5234,51545758887.6863,62052259073.2493,73937296963.4586,82058912997.2346,71034228443.062,71275287569.5733,72121016546.6524,67985344886.8716,69386774408.0872,99036164939.1618,124168442533.74,133339397080.129,133105805512.22,166463386179.354,173794177961.108,195078126721.763,190379720809.18,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217259147049.954,197289625479.906,197508773215.323,214394866675.24,262273631180.054,301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.667,431685217367.511,409401816050.531,430190979705.962,442584815286.034,381971148530.543,395837353031.499,417261151844.977,455168151938.941,445011872704.47,433258467676.515,477082467454.295
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.457,63.582,63.687,63.776,63.852,63.921,63.992,64.069,64.161,64.28,64.425,64.587,64.759,64.913,65.016,65.053,65.021,64.935,64.827,64.745,64.731,64.81,64.991,65.256,65.573,65.899,66.207,66.491,66.763,67.054,67.391,67.791,68.249,68.747,69.259,69.752,70.201,70.597,70.938,71.234,71.506,71.768,72.022,72.266,72.493,72.693,72.864,73.005,73.123,..
Azerbaijan,AZE,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53480,52060,63610,48050,33520,32470,27190,26490,26490,26120,27690,26400,26180.0003051758,28569.9996948242,28309.9994659424,30040.0009155273,30489.9997711182,27629.9991607666,30450.0007629395,25500,24309.9994659424,27280.0006866455,30110.0006103516,30940.0005340576,32240.0016784668,31770.0004577637,32240.0016784668,31959.9990844727,32729.9995422363,35509.9983215332,..,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,5385266,5483088,5579071,5674129,5768730,5863138,5957927,6053635,6150735,6249312,6349555,6452067,6557581,6666447,6778631,6893486,7010027,7126877,7175200,7271300,7382050,7494800,7596550,7684850,7763000,7838250,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10145212
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234.53088916207,1209.18760201194,60.4582135796365,209.478571809788,157.086059054548,314.561226313624,409.163189106479,505.500349333104,561.906807871869,573.916512334089,655.119945170816,703.683843432722,763.080637985358,883.733971498452,1045.00937916805,1578.40239029603,2473.08181863536,3851.43786871172,5574.60380218613,4950.29479142375,5843.5337683582,7189.69122920765,7496.29464768263,7875.75695254288,7891.31314749986,5500.31038244408,3880.73873089556,4147.08971569171,4739.84171028393,4805.75371765917,4229.91064904503,5384.03499804521
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8858006035.91566,8792365810.5094,446305555.555556,1570000000,1193312101.91083,2417355840.03625,3176333837.03359,3962238113.16021,4446368570.6901,4581432038.83495,5272798390.70183,5707720390.8515,6235856819.58445,7276753894.71541,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52909294791.9262,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48174235294.1176,42693000000,54622176470.5882
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.209,66.397,66.593,66.785,66.962,67.118,67.253,67.372,67.488,67.615,67.769,67.962,68.196,68.474,68.793,69.139,69.496,69.854,70.199,70.518,70.807,71.061,71.276,71.451,71.589,71.698,71.786,71.858,71.914,71.954,71.977,71.986,71.988,71.987,71.988,71.998,72.022,72.067,72.144,72.263,72.424,72.62,72.847,73.088,73.329,73.554,73.752,73.918,74.053,..
"Bahamas, The",BHS,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1960,2040,2570,2090,2070,2200,2070,1870,2360,2320,2230,2220,2400.00009536743,2380.00011444092,2250,2109.99989509583,2099.99990463257,2119.99988555908,2200.00004768372,6170.00007629395,2079.99992370605,2569.9999332428,3549.99995231628,2809.99994277954,2519.99998092651,2210.00003814697,2039.99996185303,2170.00007629395,2799.99995231628,2839.99991416931,..,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,177863,181519,185105,188895,192903,197100,201482,205991,210589,215321,220182,225095,229913,234579,239020,243265,247451,251738,256227,261007,266028,271065,275849,280179,283980,287363,290600,294063,298045,302618,307657,313123,318893,324848,331032,337387,343680,349600,354936,359583,363581,367162,370625,374200,377923,381749,385635,389486,393248,396914
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,3322.21991083025,3696.0318203604,3416.43931822479,3156.25082717912,3328.61593650695,3617.45306950786,4131.38642657905,5533.25193819147,6340.78703066162,6624.99245312812,7168.16088508597,7698.08303160888,8877.70591484605,9893.04200290734,10344.3226508242,11156.5572523791,11387.709081798,12163.4397667416,12356.2309982945,11919.8335676821,11686.7397416813,11406.858133658,11814.4347088443,12238.6046063409,12708.6414536235,22036.1006810202,23514.1775636614,26130.0129564073,27098.1563186767,27486.2367737544,28867.0824977166,28327.8136706662,28396.0137099278,30279.3922080481,30713.7980618188,31472.2855356015,30627.3277467412,28552.5171624714,28443.8884756689,28005.9124040903,29485.8642228279,28768.7723675108,30154.7386172007,31699.3586317477,31314.844558283,32371.0081755289,33077.3918342474,33872.3343072665,24665.0968345675,28239.3667142001
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10562800000,11176100000,11861900000,11834600000,12357600000,12755800000,13192800000,9699500000,11208600000
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.042,65.757,66.421,67.04,67.616,68.152,68.651,69.117,69.55,69.951,70.317,70.651,70.957,71.237,71.496,71.736,71.962,72.178,72.39,72.598,72.803,73.006,73.209,73.413,73.619,73.826,74.033,74.239,74.44,74.635,74.822,74.999,75.167,75.326,75.478,75.625,75.77,75.913,76.057,76.2,76.342,76.484,76.624,76.762,76.899,77.032,77.163,77.292,77.419,..
Bahrain,BHR,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10740,10350,12270,13070,13370,13540,14150,14420,15490,15450,15880,16390,17219.9993133545,17940.0005340576,17930.0003051758,20690.0005340576,22489.9997711182,23000,24760.0002288818,24719.9993133545,25969.9993133545,26020.0004577637,27170.0000762939,28850.0003814697,30280.0006866455,30579.9999237061,30299.9992370605,30520.0004577637,30809.9994659424,33259.9983215332,..,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,229151,239527,251908,266540,283746,303169,323468,342804,359897,374120,385953,396451,407233,419428,433478,448981,465198,481081,495927,509762,523082,536212,549590,563698,578661,594927,613697,636540,664610,697550,735140,778708,829846,889157,958423,1035924,1114645,1185075,1240864,1278153,1299942,1315029,1336073,1371853,1425793,1494077,1569440,1641164,1701583,1748295
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,8537.71587001028,9269.26961652991,9446.08457726994,9421.3569469587,9590.54179396802,8706.76660148502,7041.63444747202,7554.93219231615,7958.74792458539,8031.0048199518,8529.05212670928,9055.6444071063,9082.82798832159,9698.15288998905,10130.3762030729,10376.953296178,10544.7946831914,10672.2377596193,10076.2698786937,10401.5621521671,13636.4167499288,12868.1769170821,13049.9097291643,14222.0367965749,15846.5059474506,17959.3968267194,19307.5089373876,20976.442287272,23066.4509824376,19355.9210050895,20722.0704900745,22514.202716483,23654.3695877495,24744.296958551,24989.437527708,22634.0856475674,22608.4525623673,23742.9373424159,24086.3016866837,23552.3799480773,20406.5023256629,22232.3252265292
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,3072698328.46909,3467819148.93617,3645744680.85106,3735106382.97872,3905585106.38298,3651861702.12766,3052393617.02128,3392021010.6383,3702393617.02128,3863563829.78723,4229787234.04255,4616223404.25532,4751063829.78723,5200265957.44681,5567553457.44681,5849467819.14894,6101861436.17021,6349202393.61702,6183776595.74468,6621010372.34043,9062898936.17021,8976196808.51064,9593510638.29787,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539468085.1064,33387712765.9574,31050638297.8723,32234973404.2553,35473776595.7447,37802005319.1489,38653318085.1064,34723357446.8085,38868663031.9149
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.507,46.773,47.396,48.313,49.402,50.498,51.473,52.277,52.9,53.376,53.794,54.225,54.693,55.21,55.772,56.359,56.958,57.571,58.21,58.891,59.618,60.388,61.19,62.002,62.798,63.553,64.25,64.881,65.447,65.956,66.43,66.886,67.331,67.773,68.213,68.648,69.072,69.485,69.881,70.256,70.606,70.93,71.231,71.514,71.785,72.052,72.32,72.591,72.868,..
Bangladesh,BGD,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11520,10830,11820,12570,13540,16550,16830,18970,19250,20110,21650,25780,27430.0003051758,28629.9991607666,30530.0006866455,32709.9990844727,35900.0015258789,37990.0016784668,41580.0018310547,44750,50580.0018310547,54419.9981689453,57990.0016784668,60599.9984741211,63830.0018310547,72190.0024414063,74379.997253418,79339.9963378906,83449.9969482422,90739.9978637695,..,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,66625706,67637541,68742222,70066310,71652386,73463593,75450033,77529040,79639498,81767516,83932132,86142490,88416529,90764180,93187593,95671159,98186350,100695496,103171957,105599125,107983708,110350641,112737684,115169933,117649927,120160571,122682818,125189655,127657862,130088709,132478077,134791598,136986429,139035505,140921154,142660381,144304164,145924795,147575433,149273134,151005733,152761413,154517385,156256287,157977151,159685421,161376713,163046173,164689383,166303494
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,94.381677046194,119.559723931133,182.020018493274,277.570605237475,141.197158924105,131.373227305593,176.0339474319,200.769677039014,227.751926507714,247.649616779944,220.718796963204,204.417690056891,213.996638569696,245.453912291425,233.658072199948,253.974473728959,270.699600914622,285.829216868755,306.268700839541,293.160421069586,293.644987576871,300.555747727731,299.533037088051,329.424076062081,394.717491899332,401.498667424687,407.429176197808,409.543183768079,418.068942112038,415.034404287378,413.080282638086,446.310675745944,475.291930195819,499.461940239156,509.640189887604,558.051840707954,634.987069668507,702.264419644314,781.153577677298,861.762162181077,883.117129615718,981.860851354457,1118.87380783368,1248.45330989613,1678.95323032604,1839.58337801163,1991.48326659412,2154.22681857606,2270.34753479166,2503.04388008424
